GridBinBig TS, Noftype1_, Noftype2_, Noftype3_, Noftype4_, Noftype5_, Noftype6_, Noftype7_, Noftype8_, Noftype9_, Noftype10_, Noftype11_, Noftype12_, Noftype13_, Noftype14_, Noftype15_, Noftype16_, TotAtoms
4417000, 15, 22, 16, 13, 12, 9, 4, 5, 3, 1, 1, 1, 0, 0, 0, 0, 102
4418000, 14, 22, 15, 12, 13, 7, 6, 4, 3, 1, 1, 1, 0, 0, 0, 0, 99
4419000, 13, 21, 12, 13, 12, 8, 5, 4, 3, 1, 1, 2, 0, 0, 0, 0, 95
4420000, 14, 20, 12, 13, 12, 7, 5, 5, 4, 1, 2, 2, 0, 1, 0, 0, 98
4421000, 14, 22, 11, 13, 13, 8, 7, 7, 4, 2, 2, 2, 0, 1, 0, 0, 106
4422000, 15, 21, 12, 13, 17, 8, 6, 10, 6, 4, 1, 2, 0, 1, 0, 0, 116
4423000, 16, 21, 13, 12, 17, 8, 7, 10, 7, 5, 1, 2, 0, 1, 0, 0, 120
4424000, 18, 20, 11, 13, 13, 7, 7, 10, 7, 5, 2, 2, 0, 1, 0, 0, 116
4425000, 15, 18, 10, 11, 13, 10, 8, 11, 7, 6, 2, 2, 0, 1, 0, 0, 114
4426000, 16, 19, 12, 14, 12, 11, 8, 10, 7, 5, 2, 2, 0, 1, 0, 0, 119
4427000, 14, 17, 13, 13, 12, 10, 8, 9, 6, 5, 2, 1, 0, 1, 0, 0, 111
4428000, 13, 16, 15, 12, 12, 11, 7, 9, 8, 4, 2, 1, 0, 1, 0, 0, 111
4429000, 15, 24, 18, 15, 11, 11, 7, 8, 6, 4, 2, 0, 0, 1, 0, 0, 122
4430000, 15, 25, 22, 16, 13, 11, 7, 9, 5, 5, 2, 0, 0, 1, 0, 0, 131
4431000, 18, 26, 25, 18, 12, 12, 8, 9, 7, 3, 2, 0, 0, 0, 0, 0, 140
4432000, 17, 25, 23, 18, 11, 12, 6, 9, 7, 3, 2, 0, 0, 0, 0, 0, 133
4433000, 17, 23, 25, 17, 10, 13, 5, 8, 5, 2, 2, 0, 0, 0, 0, 0, 127
4434000, 14, 23, 24, 16, 11, 13, 5, 7, 5, 1, 2, 0, 0, 0, 0, 0, 121
4435000, 14, 23, 26, 15, 11, 11, 5, 7, 5, 2, 2, 0, 0, 0, 0, 0, 121
4436000, 15, 26, 25, 14, 12, 8, 5, 3, 5, 2, 1, 0, 0, 0, 0, 0, 116
4437000, 15, 23, 21, 13, 14, 6, 6, 3, 5, 2, 1, 0, 0, 0, 0, 0, 109
4438000, 16, 21, 21, 13, 13, 7, 6, 4, 6, 2, 1, 1, 0, 0, 0, 0, 111
4439000, 15, 19, 21, 9, 13, 7, 5, 5, 7, 2, 1, 2, 0, 0, 0, 0, 106
4440000, 13, 20, 18, 9, 13, 9, 6, 6, 5, 3, 0, 2, 0, 0, 0, 0, 104
4441000, 13, 20, 17, 8, 13, 8, 7, 5, 5, 3, 0, 2, 0, 1, 0, 0, 102
4442000, 12, 24, 15, 7, 13, 8, 6, 7, 5, 3, 0, 2, 0, 1, 0, 0, 103
4443000, 11, 25, 16, 9, 15, 7, 7, 7, 6, 4, 1, 2, 0, 1, 0, 0, 111
4444000, 12, 27, 15, 11, 14, 6, 8, 7, 7, 4, 1, 2, 0, 1, 0, 0, 115
4445000, 9, 25, 15, 12, 13, 9, 8, 8, 7, 4, 1, 2, 0, 1, 0, 0, 114
4446000, 11, 26, 14, 12, 12, 12, 8, 9, 6, 4, 1, 2, 0, 1, 0, 0, 118
4447000, 13, 24, 14, 12, 14, 13, 9, 8, 6, 4, 2, 1, 0, 1, 0, 0, 121
4448000, 14, 26, 14, 13, 14, 13, 9, 6, 6, 3, 3, 1, 0, 1, 0, 0, 123
4449000, 15, 29, 15, 15, 12, 12, 8, 7, 6, 3, 3, 1, 0, 1, 0, 0, 127
4450000, 16, 29, 17, 16, 12, 12, 8, 8, 5, 2, 3, 0, 0, 0, 0, 0, 128
4451000, 15, 29, 16, 17, 12, 11, 9, 9, 6, 2, 3, 0, 0, 0, 0, 0, 129
4452000, 19, 28, 16, 18, 12, 13, 7, 7, 5, 2, 3, 0, 0, 0, 0, 0, 130
4453000, 18, 29, 18, 17, 11, 14, 7, 8, 5, 2, 3, 0, 0, 0, 0, 0, 132
4454000, 20, 27, 21, 17, 12, 14, 6, 6, 5, 2, 2, 0, 0, 0, 0, 0, 132
4455000, 20, 26, 21, 15, 12, 11, 6, 4, 5, 2, 2, 0, 0, 0, 0, 0, 124
4456000, 22, 25, 22, 16, 12, 9, 5, 5, 4, 2, 2, 0, 0, 0, 0, 0, 124
4457000, 20, 22, 22, 15, 10, 8, 5, 5, 5, 3, 0, 0, 0, 0, 0, 0, 115
4458000, 19, 22, 21, 14, 9, 9, 7, 5, 4, 3, 0, 0, 0, 0, 0, 0, 113
4459000, 15, 21, 17, 12, 10, 8, 5, 6, 3, 5, 0, 0, 0, 1, 0, 0, 103
4460000, 13, 20, 19, 12, 11, 8, 5, 5, 3, 5, 0, 0, 0, 1, 0, 0, 102
4461000, 13, 21, 19, 13, 13, 7, 4, 6, 5, 4, 0, 0, 0, 1, 0, 0, 106
4462000, 13, 21, 19, 13, 17, 6, 5, 7, 6, 4, 0, 1, 0, 1, 0, 0, 113
4463000, 11, 20, 16, 13, 16, 7, 5, 6, 6, 5, 0, 1, 0, 1, 0, 0, 107
4464000, 10, 20, 14, 12, 12, 8, 6, 6, 7, 5, 0, 1, 0, 1, 0, 0, 102
4465000, 10, 19, 12, 10, 11, 9, 8, 8, 7, 5, 2, 1, 0, 1, 0, 0, 103
4466000, 9, 22, 11, 13, 14, 10, 9, 9, 7, 4, 2, 1, 0, 1, 0, 0, 112
4467000, 10, 22, 11, 17, 13, 12, 8, 8, 6, 2, 2, 1, 0, 1, 0, 0, 113
4468000, 11, 24, 14, 18, 13, 11, 8, 9, 7, 2, 2, 1, 0, 1, 0, 0, 121
4469000, 14, 25, 14, 17, 12, 12, 8, 7, 8, 2, 3, 1, 0, 1, 0, 0, 124
4470000, 17, 25, 15, 17, 11, 13, 8, 6, 9, 1, 3, 1, 0, 0, 0, 0, 126
4471000, 14, 26, 16, 17, 10, 16, 10, 8, 8, 1, 3, 0, 0, 0, 0, 0, 129
4472000, 17, 26, 18, 17, 8, 17, 11, 8, 6, 2, 3, 0, 0, 0, 0, 0, 133
4473000, 19, 24, 18, 16, 9, 16, 11, 6, 7, 2, 3, 0, 0, 0, 0, 0, 131
4474000, 21, 26, 20, 15, 11, 12, 11, 5, 6, 3, 2, 0, 0, 0, 0, 0, 132
4475000, 22, 26, 19, 12, 11, 10, 10, 5, 7, 3, 2, 0, 0, 0, 0, 0, 127
4476000, 21, 23, 15, 9, 11, 9, 10, 5, 7, 4, 2, 0, 0, 0, 0, 0, 116
4477000, 22, 20, 17, 9, 9, 10, 11, 6, 6, 5, 2, 0, 0, 0, 0, 0, 117
4478000, 20, 19, 20, 12, 7, 10, 7, 5, 5, 5, 2, 0, 0, 0, 0, 0, 112
4479000, 14, 14, 18, 10, 9, 10, 6, 6, 5, 6, 1, 0, 0, 0, 0, 0, 99
4480000, 14, 15, 18, 13, 11, 9, 7, 6, 5, 6, 1, 0, 0, 1, 0, 0, 106
4481000, 13, 15, 16, 11, 15, 7, 6, 5, 8, 6, 0, 0, 0, 1, 0, 0, 103
4482000, 12, 17, 15, 12, 15, 9, 3, 6, 8, 6, 0, 1, 0, 1, 0, 0, 105
4483000, 9, 17, 16, 14, 14, 9, 2, 7, 6, 7, 0, 1, 0, 1, 0, 0, 103
4484000, 7, 17, 14, 16, 13, 10, 2, 7, 8, 6, 1, 1, 0, 1, 0, 0, 103
4485000, 6, 20, 15, 17, 13, 12, 3, 8, 7, 7, 1, 1, 0, 1, 0, 0, 111
4486000, 6, 22, 16, 18, 12, 14, 3, 8, 6, 5, 1, 1, 0, 1, 0, 0, 113
4487000, 6, 22, 17, 17, 11, 13, 3, 8, 7, 5, 1, 1, 0, 1, 0, 0, 112
4488000, 6, 25, 17, 16, 9, 11, 3, 8, 8, 5, 1, 1, 0, 1, 0, 0, 111
4489000, 7, 26, 17, 14, 9, 10, 5, 9, 8, 4, 1, 1, 0, 1, 0, 0, 112
4490000, 12, 26, 17, 13, 6, 13, 6, 7, 6, 3, 1, 1, 0, 1, 0, 0, 112
4491000, 14, 28, 17, 12, 5, 11, 8, 7, 4, 4, 1, 1, 0, 0, 0, 0, 112
4492000, 14, 27, 14, 10, 5, 12, 10, 6, 4, 4, 0, 1, 0, 0, 0, 0, 107
4493000, 19, 22, 14, 9, 6, 10, 10, 6, 3, 1, 0, 0, 0, 0, 0, 0, 100
4494000, 20, 20, 18, 10, 9, 10, 10, 6, 4, 1, 2, 0, 0, 0, 0, 0, 110
4495000, 20, 20, 17, 11, 9, 9, 10, 6, 4, 2, 2, 0, 0, 0, 0, 0, 110
4496000, 20, 19, 17, 11, 12, 10, 10, 6, 3, 3, 2, 0, 0, 0, 0, 0, 113
4497000, 19, 18, 16, 12, 12, 10, 11, 5, 3, 4, 2, 0, 0, 0, 0, 0, 112
4498000, 21, 19, 17, 12, 13, 11, 11, 5, 3, 3, 2, 0, 0, 0, 0, 0, 117
4499000, 19, 13, 21, 11, 16, 10, 10, 6, 3, 3, 2, 0, 0, 0, 0, 0, 114
4500000, 18, 14, 22, 9, 16, 11, 7, 3, 4, 4, 2, 0, 0, 0, 0, 0, 110
4501000, 18, 16, 20, 12, 16, 12, 7, 5, 4, 4, 3, 0, 0, 0, 0, 0, 117
4502000, 14, 17, 18, 12, 16, 14, 7, 7, 6, 5, 3, 1, 0, 0, 0, 0, 120
4503000, 14, 16, 18, 12, 17, 11, 6, 7, 7, 7, 3, 1, 0, 0, 0, 0, 119
4504000, 12, 18, 17, 15, 17, 12, 5, 8, 7, 7, 3, 1, 0, 0, 0, 0, 122
4505000, 7, 20, 18, 15, 15, 12, 5, 9, 7, 6, 2, 1, 0, 0, 0, 0, 117
4506000, 8, 19, 18, 14, 11, 9, 4, 9, 9, 6, 2, 1, 0, 1, 0, 0, 111
4507000, 9, 21, 15, 14, 11, 8, 2, 9, 9, 5, 2, 1, 0, 1, 0, 0, 107
4508000, 8, 24, 13, 13, 7, 9, 2, 10, 9, 5, 2, 1, 0, 1, 0, 0, 104
4509000, 9, 26, 11, 12, 6, 10, 3, 10, 9, 4, 1, 1, 0, 1, 0, 0, 103
4510000, 9, 25, 10, 15, 5, 11, 3, 10, 9, 4, 1, 1, 0, 1, 0, 0, 104
4511000, 11, 27, 11, 14, 6, 11, 4, 10, 8, 4, 0, 0, 0, 1, 0, 0, 107
4512000, 12, 26, 14, 13, 6, 8, 6, 9, 6, 4, 0, 0, 0, 1, 0, 0, 105
4513000, 13, 23, 13, 11, 6, 8, 7, 9, 7, 2, 0, 0, 0, 1, 0, 0, 100
4514000, 13, 22, 14, 10, 6, 8, 7, 10, 6, 0, 0, 0, 0, 1, 0, 0, 97
4515000, 16, 20, 14, 9, 7, 10, 7, 9, 4, 0, 0, 0, 0, 1, 0, 0, 97
4516000, 18, 17, 14, 9, 7, 10, 8, 10, 1, 1, 1, 0, 0, 1, 0, 0, 97
4517000, 19, 18, 19, 9, 10, 12, 8, 9, 1, 2, 1, 0, 0, 1, 0, 0, 109
4518000, 18, 18, 20, 12, 11, 12, 9, 9, 2, 2, 1, 0, 0, 1, 0, 0, 115
4519000, 17, 16, 22, 13, 14, 13, 8, 7, 2, 2, 1, 0, 0, 1, 0, 0, 116
4520000, 17, 16, 22, 13, 12, 12, 9, 5, 3, 3, 1, 1, 0, 0, 0, 0, 114
4521000, 16, 15, 22, 11, 14, 13, 10, 5, 4, 3, 3, 1, 0, 0, 0, 0, 117
4522000, 16, 14, 20, 10, 15, 13, 8, 7, 5, 3, 3, 1, 0, 0, 0, 0, 115
4523000, 15, 17, 21, 14, 15, 14, 7, 8, 4, 3, 3, 1, 1, 1, 0, 0, 124
4524000, 14, 20, 21, 18, 13, 12, 7, 8, 4, 4, 3, 1, 1, 1, 0, 0, 127
4525000, 14, 19, 20, 18, 13, 12, 7, 8, 6, 4, 3, 1, 1, 1, 0, 0, 127
4526000, 12, 21, 17, 17, 12, 12, 7, 8, 9, 5, 3, 1, 1, 1, 0, 0, 126
4527000, 11, 25, 17, 16, 13, 13, 7, 8, 9, 6, 3, 1, 1, 1, 0, 0, 131
4528000, 13, 23, 17, 16, 12, 11, 6, 7, 9, 6, 2, 1, 1, 1, 0, 0, 125
4529000, 15, 24, 17, 18, 11, 11, 6, 7, 9, 6, 2, 0, 1, 0, 0, 0, 127
4530000, 14, 26, 16, 18, 11, 10, 7, 9, 9, 4, 2, 0, 1, 0, 0, 0, 127
4531000, 12, 26, 13, 17, 11, 9, 7, 9, 7, 4, 1, 0, 1, 0, 0, 0, 117
4532000, 14, 27, 12, 15, 11, 12, 6, 9, 7, 4, 0, 0, 1, 1, 0, 0, 119
4533000, 13, 23, 12, 14, 11, 10, 7, 9, 6, 4, 0, 0, 1, 1, 0, 0, 111
4534000, 14, 22, 16, 11, 12, 10, 6, 8, 6, 5, 0, 0, 1, 1, 0, 0, 112
4535000, 14, 20, 15, 12, 12, 10, 7, 9, 6, 4, 0, 0, 1, 1, 0, 0, 111
4536000, 13, 19, 15, 11, 11, 8, 8, 9, 6, 2, 1, 0, 1, 1, 0, 0, 105
4537000, 13, 19, 18, 14, 12, 9, 7, 9, 5, 2, 1, 1, 1, 1, 0, 0, 112
4538000, 11, 18, 21, 13, 14, 9, 8, 9, 4, 2, 1, 1, 0, 1, 0, 0, 112
4539000, 15, 18, 19, 12, 14, 10, 10, 8, 3, 3, 1, 1, 0, 1, 0, 0, 115
4540000, 16, 21, 18, 12, 9, 14, 8, 7, 3, 3, 1, 1, 0, 1, 0, 0, 114
4541000, 17, 21, 19, 10, 11, 12, 6, 5, 2, 4, 1, 1, 0, 1, 0, 0, 110
4542000, 18, 18, 23, 10, 12, 10, 6, 5, 4, 3, 3, 1, 0, 1, 0, 0, 114
4543000, 16, 19, 24, 14, 10, 10, 7, 6, 5, 2, 3, 1, 0, 1, 0, 0, 118
4544000, 14, 21, 22, 14, 10, 11, 7, 8, 6, 3, 3, 1, 0, 0, 0, 0, 120
4545000, 17, 24, 18, 13, 10, 11, 8, 6, 5, 4, 3, 1, 0, 0, 0, 0, 120
4546000, 19, 25, 18, 14, 10, 13, 7, 5, 5, 4, 2, 1, 0, 0, 0, 0, 123
4547000, 18, 27, 15, 13, 8, 13, 7, 6, 6, 4, 2, 1, 0, 0, 0, 0, 120
4548000, 18, 27, 15, 14, 9, 12, 5, 6, 6, 4, 2, 1, 0, 0, 0, 0, 119
4549000, 16, 26, 13, 14, 12, 11, 4, 7, 7, 5, 2, 1, 0, 0, 0, 0, 118
4550000, 15, 23, 13, 15, 12, 12, 3, 7, 5, 3, 2, 0, 0, 0, 0, 0, 110
4551000, 15, 25, 14, 17, 11, 11, 3, 8, 5, 3, 0, 0, 0, 0, 0, 0, 112
4552000, 14, 24, 13, 18, 13, 9, 6, 8, 6, 3, 0, 0, 0, 0, 0, 0, 114
4553000, 14, 23, 11, 16, 14, 11, 6, 9, 4, 3, 0, 0, 1, 0, 0, 0, 112
4554000, 14, 21, 14, 17, 13, 12, 5, 8, 6, 3, 1, 0, 1, 0, 0, 0, 115
4555000, 12, 20, 15, 16, 14, 10, 5, 7, 5, 2, 1, 0, 1, 0, 0, 0, 108
4556000, 12, 21, 17, 15, 14, 9, 5, 8, 6, 2, 1, 0, 1, 1, 0, 0, 112
4557000, 11, 19, 18, 15, 16, 9, 6, 9, 7, 2, 2, 0, 1, 1, 0, 0, 116
4558000, 13, 18, 19, 13, 18, 10, 7, 9, 7, 4, 2, 0, 1, 1, 0, 0, 122
4559000, 15, 20, 20, 14, 16, 9, 7, 9, 7, 4, 2, 0, 1, 1, 0, 0, 125
4560000, 14, 19, 20, 15, 17, 8, 8, 8, 7, 4, 3, 0, 1, 1, 0, 0, 125
4561000, 14, 21, 20, 15, 15, 8, 8, 9, 8, 5, 3, 0, 1, 1, 0, 0, 128
4562000, 14, 21, 21, 17, 13, 10, 9, 9, 8, 5, 3, 0, 1, 1, 0, 0, 132
4563000, 14, 22, 22, 15, 12, 11, 9, 8, 8, 5, 3, 0, 1, 1, 0, 0, 131
4564000, 17, 26, 22, 14, 14, 10, 9, 7, 8, 5, 3, 1, 1, 1, 0, 0, 138
4565000, 18, 24, 19, 17, 14, 10, 10, 7, 7, 5, 3, 1, 0, 1, 0, 0, 136
4566000, 19, 23, 16, 15, 11, 11, 10, 7, 7, 5, 3, 1, 0, 1, 0, 0, 129
4567000, 20, 26, 15, 17, 11, 10, 9, 7, 4, 5, 2, 1, 0, 1, 0, 0, 128
4568000, 19, 27, 14, 17, 11, 12, 8, 6, 4, 5, 2, 1, 0, 1, 0, 0, 127
4569000, 17, 24, 12, 15, 8, 11, 8, 5, 5, 3, 1, 1, 0, 0, 0, 0, 110
4570000, 17, 23, 10, 15, 10, 12, 8, 4, 6, 3, 1, 1, 0, 0, 0, 0, 110
4571000, 17, 22, 12, 15, 11, 11, 6, 4, 5, 2, 0, 1, 0, 0, 0, 0, 106
4572000, 16, 21, 12, 17, 13, 12, 7, 4, 5, 1, 0, 1, 0, 0, 0, 0, 109
4573000, 16, 21, 12, 15, 14, 13, 6, 3, 4, 2, 0, 1, 0, 0, 0, 0, 107
4574000, 16, 17, 12, 14, 11, 12, 6, 5, 5, 2, 0, 1, 0, 0, 0, 0, 101
4575000, 16, 19, 15, 17, 11, 11, 9, 6, 5, 2, 0, 1, 0, 0, 0, 0, 112
4576000, 17, 17, 15, 14, 11, 10, 9, 6, 6, 2, 0, 1, 0, 0, 0, 0, 108
4577000, 14, 15, 14, 16, 12, 10, 9, 8, 5, 2, 0, 0, 0, 0, 0, 0, 105
4578000, 15, 16, 15, 20, 12, 10, 7, 8, 7, 2, 2, 0, 0, 0, 0, 0, 114
4579000, 14, 16, 20, 18, 13, 9, 7, 9, 8, 3, 3, 0, 1, 0, 0, 0, 121
4580000, 15, 19, 21, 19, 14, 12, 7, 9, 7, 3, 3, 0, 1, 0, 0, 0, 130
4581000, 15, 18, 22, 18, 11, 10, 8, 9, 6, 4, 3, 0, 1, 1, 0, 0, 126
4582000, 15, 19, 22, 18, 10, 9, 8, 11, 5, 4, 3, 0, 1, 1, 0, 0, 126
4583000, 15, 21, 19, 19, 9, 9, 8, 11, 5, 4, 4, 0, 1, 1, 0, 0, 126
4584000, 15, 22, 17, 17, 9, 11, 5, 11, 7, 5, 4, 0, 1, 1, 0, 0, 125
4585000, 16, 24, 18, 16, 11, 11, 4, 11, 7, 5, 4, 0, 1, 1, 0, 0, 129
4586000, 16, 26, 17, 18, 11, 10, 4, 9, 7, 5, 3, 0, 1, 1, 0, 0, 128
4587000, 15, 27, 17, 16, 10, 9, 2, 8, 7, 5, 3, 0, 1, 1, 0, 0, 121
4588000, 14, 28, 16, 13, 11, 10, 3, 7, 6, 5, 2, 0, 1, 1, 0, 0, 117
4589000, 15, 28, 16, 13, 11, 10, 6, 6, 4, 4, 2, 0, 1, 1, 0, 0, 117
4590000, 16, 27, 15, 13, 11, 12, 6, 6, 5, 3, 1, 0, 1, 1, 0, 0, 117
4591000, 15, 27, 11, 14, 13, 12, 6, 5, 6, 4, 1, 1, 1, 1, 0, 0, 117
4592000, 14, 26, 16, 17, 13, 10, 6, 7, 7, 4, 1, 1, 1, 1, 0, 0, 124
4593000, 14, 23, 17, 16, 15, 13, 9, 5, 7, 4, 1, 1, 0, 1, 0, 0, 126
4594000, 16, 22, 17, 17, 14, 12, 9, 5, 6, 4, 2, 1, 0, 0, 0, 0, 125
4595000, 16, 21, 16, 16, 16, 12, 10, 5, 6, 3, 1, 1, 0, 0, 0, 0, 123
4596000, 14, 20, 19, 15, 17, 11, 10, 5, 6, 2, 1, 1, 0, 0, 0, 0, 121
4597000, 16, 20, 18, 19, 17, 13, 10, 5, 8, 2, 1, 1, 0, 0, 0, 0, 130
4598000, 18, 19, 19, 23, 17, 14, 12, 6, 6, 2, 2, 1, 0, 0, 0, 0, 139
4599000, 19, 16, 22, 22, 16, 14, 13, 8, 7, 2, 2, 1, 0, 0, 0, 0, 142
4600000, 19, 17, 23, 22, 16, 14, 12, 9, 6, 4, 2, 1, 0, 0, 0, 0, 145
4601000, 16, 18, 18, 20, 15, 13, 11, 8, 7, 3, 2, 1, 0, 0, 0, 0, 132
4602000, 15, 19, 16, 16, 15, 11, 10, 10, 7, 2, 1, 1, 0, 0, 0, 0, 123
4603000, 14, 19, 17, 14, 13, 11, 6, 9, 8, 2, 2, 1, 0, 0, 0, 0, 116
4604000, 13, 18, 18, 16, 14, 10, 4, 9, 7, 2, 2, 1, 0, 0, 0, 0, 114
4605000, 15, 21, 22, 15, 13, 9, 4, 8, 8, 3, 2, 0, 0, 1, 0, 0, 121
4606000, 14, 22, 17, 16, 10, 10, 4, 9, 6, 4, 2, 0, 0, 1, 0, 0, 115
4607000, 15, 23, 17, 15, 10, 10, 3, 9, 5, 4, 1, 0, 0, 1, 0, 0, 113
4608000, 13, 25, 16, 14, 10, 9, 3, 7, 6, 4, 2, 0, 1, 1, 0, 0, 111
4609000, 14, 26, 15, 12, 10, 9, 1, 6, 5, 4, 2, 0, 1, 1, 0, 0, 106
4610000, 14, 24, 15, 12, 9, 7, 1, 5, 5, 4, 2, 0, 1, 1, 0, 0, 100
4611000, 12, 23, 19, 13, 9, 8, 2, 5, 7, 4, 2, 0, 1, 1, 0, 0, 106
4612000, 11, 25, 22, 13, 10, 7, 4, 6, 6, 3, 2, 0, 1, 1, 0, 0, 111
4613000, 15, 25, 22, 13, 12, 8, 5, 5, 6, 5, 2, 0, 1, 1, 0, 0, 120
4614000, 15, 25, 20, 16, 13, 11, 7, 6, 6, 5, 3, 0, 1, 1, 0, 0, 129
4615000, 17, 25, 20, 16, 13, 14, 8, 7, 6, 5, 3, 0, 1, 1, 0, 0, 136
4616000, 18, 24, 21, 17, 14, 12, 8, 8, 6, 5, 2, 1, 1, 0, 0, 0, 137
4617000, 17, 22, 22, 18, 15, 11, 8, 8, 7, 5, 2, 1, 1, 0, 0, 0, 137
4618000, 17, 23, 23, 15, 14, 12, 9, 8, 9, 4, 3, 1, 1, 0, 0, 0, 139
4619000, 17, 19, 23, 16, 14, 12, 9, 9, 9, 3, 3, 1, 1, 0, 0, 0, 136
4620000, 17, 17, 20, 17, 14, 12, 10, 8, 10, 2, 2, 1, 1, 0, 0, 0, 131
4621000, 17, 19, 20, 18, 15, 13, 10, 9, 9, 2, 2, 1, 1, 0, 0, 0, 136
4622000, 15, 20, 20, 18, 16, 16, 8, 10, 8, 3, 2, 1, 1, 0, 0, 0, 138
4623000, 16, 19, 20, 18, 16, 15, 7, 10, 7, 4, 2, 1, 0, 0, 0, 0, 135
4624000, 15, 19, 18, 17, 16, 14, 9, 10, 7, 3, 2, 1, 0, 0, 0, 0, 131
4625000, 15, 21, 16, 15, 14, 12, 8, 9, 7, 3, 1, 1, 0, 0, 0, 0, 122
4626000, 15, 21, 15, 14, 11, 11, 7, 6, 7, 3, 1, 1, 0, 0, 0, 0, 112
4627000, 15, 21, 13, 13, 12, 9, 7, 6, 5, 3, 1, 1, 0, 0, 0, 0, 106
4628000, 16, 20, 12, 12, 12, 9, 5, 5, 5, 3, 1, 0, 0, 1, 0, 0, 101
4629000, 15, 20, 11, 12, 9, 9, 6, 3, 4, 3, 0, 0, 0, 1, 0, 0, 93
4630000, 15, 21, 14, 9, 11, 10, 8, 4, 3, 4, 0, 0, 0, 1, 0, 0, 100
4631000, 13, 26, 14, 10, 10, 10, 7, 5, 4, 5, 1, 0, 0, 2, 0, 0, 107
4632000, 13, 26, 13, 10, 9, 10, 8, 5, 4, 6, 1, 0, 0, 2, 0, 0, 107
4633000, 13, 25, 15, 9, 9, 10, 8, 4, 6, 6, 1, 0, 0, 2, 0, 0, 108
4634000, 14, 23, 16, 13, 9, 10, 7, 4, 7, 5, 1, 0, 1, 2, 0, 0, 112
4635000, 16, 22, 19, 13, 8, 10, 7, 5, 7, 4, 2, 0, 1, 2, 0, 0, 116
4636000, 16, 22, 19, 14, 8, 11, 6, 4, 8, 3, 2, 0, 1, 2, 0, 0, 116
4637000, 17, 20, 19, 16, 10, 12, 6, 7, 9, 3, 2, 1, 1, 2, 0, 0, 125
4638000, 15, 20, 23, 20, 11, 12, 6, 7, 10, 3, 2, 1, 1, 2, 0, 0, 133
4639000, 16, 22, 22, 20, 11, 13, 6, 8, 10, 3, 3, 1, 1, 1, 0, 0, 137
4640000, 16, 25, 21, 19, 12, 14, 6, 7, 10, 3, 3, 1, 1, 1, 0, 0, 139
4641000, 14, 26, 22, 20, 13, 16, 7, 9, 10, 1, 3, 1, 1, 1, 0, 0, 144
4642000, 15, 24, 22, 22, 14, 15, 7, 11, 10, 1, 2, 1, 1, 0, 0, 0, 145
4643000, 15, 22, 19, 20, 14, 15, 9, 10, 9, 1, 2, 1, 1, 0, 0, 0, 138
4644000, 17, 19, 17, 18, 15, 11, 8, 10, 9, 1, 2, 1, 1, 0, 0, 0, 129
4645000, 18, 21, 17, 18, 18, 13, 8, 11, 7, 2, 2, 1, 1, 0, 0, 0, 137
4646000, 16, 23, 15, 14, 17, 11, 8, 11, 6, 4, 1, 0, 0, 0, 0, 0, 126
4647000, 17, 23, 16, 12, 15, 11, 7, 9, 5, 4, 1, 0, 0, 0, 0, 0, 120
4648000, 17, 22, 15, 12, 15, 11, 7, 9, 4, 4, 0, 0, 0, 0, 0, 0, 116
4649000, 16, 23, 16, 14, 16, 10, 8, 10, 3, 4, 0, 0, 0, 1, 0, 0, 121
4650000, 15, 23, 17, 14, 14, 7, 10, 9, 3, 5, 0, 0, 0, 1, 0, 0, 118
4651000, 14, 21, 15, 11, 11, 8, 8, 9, 2, 6, 0, 0, 0, 1, 0, 0, 106
4652000, 15, 25, 18, 10, 14, 6, 9, 8, 3, 6, 1, 0, 0, 1, 0, 0, 116
4653000, 14, 23, 18, 11, 12, 7, 9, 6, 4, 6, 1, 0, 0, 1, 0, 0, 112
4654000, 13, 21, 18, 10, 9, 8, 9, 6, 4, 6, 1, 0, 0, 1, 0, 0, 106
4655000, 12, 21, 18, 11, 10, 11, 8, 6, 5, 5, 2, 0, 0, 2, 0, 0, 111
4656000, 13, 22, 20, 13, 10, 13, 7, 4, 6, 4, 2, 0, 0, 2, 0, 0, 116
4657000, 14, 23, 19, 15, 9, 13, 7, 5, 7, 3, 2, 0, 0, 2, 0, 0, 119
4658000, 15, 24, 15, 15, 9, 13, 6, 5, 7, 3, 3, 1, 1, 1, 0, 0, 118
4659000, 14, 21, 15, 17, 7, 14, 6, 5, 9, 3, 3, 1, 1, 1, 0, 0, 117
4660000, 17, 23, 17, 16, 7, 14, 5, 5, 9, 2, 3, 1, 1, 1, 0, 0, 121
4661000, 18, 23, 17, 17, 6, 14, 5, 5, 11, 1, 2, 1, 1, 1, 0, 0, 122
4662000, 18, 24, 17, 20, 7, 16, 5, 4, 11, 0, 2, 1, 1, 1, 0, 0, 127
4663000, 17, 23, 19, 18, 8, 15, 5, 5, 8, 0, 2, 1, 1, 1, 0, 0, 123
4664000, 20, 22, 16, 18, 8, 14, 4, 3, 8, 0, 2, 1, 1, 1, 0, 0, 118
4665000, 18, 21, 17, 16, 12, 10, 3, 6, 6, 2, 2, 1, 1, 1, 0, 0, 116
4666000, 16, 20, 17, 15, 10, 8, 4, 5, 6, 3, 1, 1, 1, 0, 0, 0, 107
4667000, 17, 21, 17, 14, 9, 9, 4, 7, 5, 4, 1, 1, 1, 0, 0, 0, 110
4668000, 15, 23, 20, 15, 11, 9, 5, 8, 4, 4, 0, 1, 1, 0, 0, 0, 116
